dataset_uuid,Cell Ontology ID,Cell Type,Count,Total Count,Percentage
f220c9e7bcaea3a87162cbe61287ea4d,CL:1000452,Kidney.parietal epithelial cell,28,15994,0.18
f220c9e7bcaea3a87162cbe61287ea4d,CL:0000084,Kidney.T cell,8,15994,0.05
f220c9e7bcaea3a87162cbe61287ea4d,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,6,15994,0.04
f220c9e7bcaea3a87162cbe61287ea4d,CL:1001131,Kidney.vasa recta ascending limb cell,6,15994,0.04
f220c9e7bcaea3a87162cbe61287ea4d,CL:1001005,Kidney.glomerular capillary endothelial cell,5,15994,0.03
f220c9e7bcaea3a87162cbe61287ea4d,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,3,15994,0.02
f220c9e7bcaea3a87162cbe61287ea4d,CL:0000236,Kidney.B cell,1,15994,0.01
f220c9e7bcaea3a87162cbe61287ea4d,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,1,15994,0.01
f220c9e7bcaea3a87162cbe61287ea4d,CL:0002201,Kidney.renal beta-intercalated cell,1,15994,0.01
f220c9e7bcaea3a87162cbe61287ea4d,CL:0000786,Kidney.plasma cell,1,15994,0.01
f220c9e7bcaea3a87162cbe61287ea4d,CL:0000784,"Kidney.plasmacytoid dendritic cell, human",1,15994,0.01
3c1b10bc912c60c9afc36b7423695236,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,233,1485,15.69
3c1b10bc912c60c9afc36b7423695236,CL:1000714,Kidney.kidney cortex collecting duct principal cell,186,1485,12.53
3c1b10bc912c60c9afc36b7423695236,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,164,1485,11.04
3c1b10bc912c60c9afc36b7423695236,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,142,1485,9.56
3c1b10bc912c60c9afc36b7423695236,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,117,1485,7.88
3c1b10bc912c60c9afc36b7423695236,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,106,1485,7.14
3c1b10bc912c60c9afc36b7423695236,CL:4030022,Kidney.renal medullary fibroblast,104,1485,7.0
3c1b10bc912c60c9afc36b7423695236,CL:1000768,Kidney.kidney connecting tubule epithelial cell,79,1485,5.32
3c1b10bc912c60c9afc36b7423695236,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,75,1485,5.05
3c1b10bc912c60c9afc36b7423695236,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,57,1485,3.84
3c1b10bc912c60c9afc36b7423695236,CL:1001131,Kidney.vasa recta ascending limb cell,50,1485,3.37
3c1b10bc912c60c9afc36b7423695236,CL:1001285,Kidney.vasa recta descending limb cell,46,1485,3.1
3c1b10bc912c60c9afc36b7423695236,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,38,1485,2.56
3c1b10bc912c60c9afc36b7423695236,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,34,1485,2.29
3c1b10bc912c60c9afc36b7423695236,CL:1000698,Kidney.kidney resident macrophage,15,1485,1.01
3c1b10bc912c60c9afc36b7423695236,CL:1001318,Kidney.renal interstitial pericyte,12,1485,0.81
3c1b10bc912c60c9afc36b7423695236,CL:1000850,Kidney.macula densa epithelial cell,7,1485,0.47
3c1b10bc912c60c9afc36b7423695236,CL:1000597,Kidney.papillary tips cell,7,1485,0.47
3c1b10bc912c60c9afc36b7423695236,CL:0000057,Kidney.kidney interstitial fibroblast,4,1485,0.27
3c1b10bc912c60c9afc36b7423695236,CL:1001033,Kidney.peritubular capillary endothelial cell,3,1485,0.2
3c1b10bc912c60c9afc36b7423695236,CL:1000452,Kidney.parietal epithelial cell,2,1485,0.13
3c1b10bc912c60c9afc36b7423695236,CL:0011031,Kidney.monocyte-derived dendritic cell,2,1485,0.13
3c1b10bc912c60c9afc36b7423695236,CL:0000814,Kidney.mature NK T cell,1,1485,0.07
3c1b10bc912c60c9afc36b7423695236,CL:0000875,Kidney.non-classical monocyte,1,1485,0.07
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,4494,10988,40.9
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1000768,Kidney.kidney connecting tubule epithelial cell,1304,10988,11.87
fae9a1f2e7abefca2203765a3c7a5ba1,CL:4030022,Kidney.renal medullary fibroblast,1169,10988,10.64
fae9a1f2e7abefca2203765a3c7a5ba1,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,994,10988,9.05
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1001131,Kidney.vasa recta ascending limb cell,686,10988,6.24
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1000597,Kidney.papillary tips cell,668,10988,6.08
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1000714,Kidney.kidney cortex collecting duct principal cell,489,10988,4.45
fae9a1f2e7abefca2203765a3c7a5ba1,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,380,10988,3.46
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,353,10988,3.21
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1001285,Kidney.vasa recta descending limb cell,352,10988,3.2
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1001318,Kidney.renal interstitial pericyte,43,10988,0.39
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1000698,Kidney.kidney resident macrophage,38,10988,0.35
fae9a1f2e7abefca2203765a3c7a5ba1,CL:0000084,Kidney.T cell,4,10988,0.04
fae9a1f2e7abefca2203765a3c7a5ba1,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,3,10988,0.03
fae9a1f2e7abefca2203765a3c7a5ba1,CL:0000113,Kidney.mononuclear phagocyte,2,10988,0.02
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1000850,Kidney.macula densa epithelial cell,2,10988,0.02
fae9a1f2e7abefca2203765a3c7a5ba1,CL:0002138,Kidney.endothelial cell of lymphatic vessel,1,10988,0.01
fae9a1f2e7abefca2203765a3c7a5ba1,CL:0000236,Kidney.B cell,1,10988,0.01
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,1,10988,0.01
fae9a1f2e7abefca2203765a3c7a5ba1,CL:0000814,Kidney.mature NK T cell,1,10988,0.01
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1001033,Kidney.peritubular capillary endothelial cell,1,10988,0.01
fae9a1f2e7abefca2203765a3c7a5ba1,CL:0000875,Kidney.non-classical monocyte,1,10988,0.01
fae9a1f2e7abefca2203765a3c7a5ba1,CL:1000452,Kidney.parietal epithelial cell,1,10988,0.01
7c9e07c96d144536525b1f889acee14d,CL:4030009,Kidney.epithelial cell of proximal tubule segment 1,1540,4973,30.97
7c9e07c96d144536525b1f889acee14d,CL:4030011,Kidney.epithelial cell of proximal tubule segment 3,1179,4973,23.71
7c9e07c96d144536525b1f889acee14d,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,361,4973,7.26
7c9e07c96d144536525b1f889acee14d,CL:1000768,Kidney.kidney connecting tubule epithelial cell,248,4973,4.99
7c9e07c96d144536525b1f889acee14d,CL:4030016,Kidney.epithelial cell of early distal convoluted tubule,227,4973,4.56
7c9e07c96d144536525b1f889acee14d,CL:1000714,Kidney.kidney cortex collecting duct principal cell,145,4973,2.92
7c9e07c96d144536525b1f889acee14d,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,139,4973,2.8
7c9e07c96d144536525b1f889acee14d,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,139,4973,2.8
7c9e07c96d144536525b1f889acee14d,CL:1001033,Kidney.peritubular capillary endothelial cell,139,4973,2.8
7c9e07c96d144536525b1f889acee14d,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,132,4973,2.65
7c9e07c96d144536525b1f889acee14d,CL:1000715,Kidney.kidney cortex collecting duct intercalated cell,99,4973,1.99
7c9e07c96d144536525b1f889acee14d,CL:0000057,Kidney.kidney interstitial fibroblast,77,4973,1.55
7c9e07c96d144536525b1f889acee14d,CL:1000850,Kidney.macula densa epithelial cell,72,4973,1.45
7c9e07c96d144536525b1f889acee14d,CL:0000653,Kidney.podocyte,69,4973,1.39
7c9e07c96d144536525b1f889acee14d,CL:1000452,Kidney.parietal epithelial cell,55,4973,1.11
7c9e07c96d144536525b1f889acee14d,CL:1001005,Kidney.glomerular capillary endothelial cell,42,4973,0.84
7c9e07c96d144536525b1f889acee14d,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,41,4973,0.82
7c9e07c96d144536525b1f889acee14d,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,39,4973,0.78
7c9e07c96d144536525b1f889acee14d,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,38,4973,0.76
7c9e07c96d144536525b1f889acee14d,CL:0002201,Kidney.renal beta-intercalated cell,33,4973,0.66
7c9e07c96d144536525b1f889acee14d,CL:4030010,Kidney.epithelial cell of proximal tubule segment 2,24,4973,0.48
7c9e07c96d144536525b1f889acee14d,CL:1000698,Kidney.kidney resident macrophage,23,4973,0.46
7c9e07c96d144536525b1f889acee14d,CL:1001318,Kidney.renal interstitial pericyte,22,4973,0.44
7c9e07c96d144536525b1f889acee14d,CL:1000412,Kidney.endothelial cell of arteriole,17,4973,0.34
7c9e07c96d144536525b1f889acee14d,CL:0000650,Kidney.mesangial cell,17,4973,0.34
7c9e07c96d144536525b1f889acee14d,CL:4030022,Kidney.renal medullary fibroblast,15,4973,0.3
7c9e07c96d144536525b1f889acee14d,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,8,4973,0.16
7c9e07c96d144536525b1f889acee14d,CL:4030017,Kidney.epithelial cell of late distal convoluted tubule,7,4973,0.14
7c9e07c96d144536525b1f889acee14d,CL:0000814,Kidney.mature NK T cell,5,4973,0.1
7c9e07c96d144536525b1f889acee14d,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,4,4973,0.08
7c9e07c96d144536525b1f889acee14d,CL:1001285,Kidney.vasa recta descending limb cell,3,4973,0.06
7c9e07c96d144536525b1f889acee14d,CL:1001131,Kidney.vasa recta ascending limb cell,3,4973,0.06
7c9e07c96d144536525b1f889acee14d,CL:0000084,Kidney.T cell,2,4973,0.04
7c9e07c96d144536525b1f889acee14d,CL:0011031,Kidney.monocyte-derived dendritic cell,2,4973,0.04
7c9e07c96d144536525b1f889acee14d,CL:4030020,Kidney.kidney connecting tubule alpha-intercalated cell,2,4973,0.04
7c9e07c96d144536525b1f889acee14d,CL:0000875,Kidney.non-classical monocyte,2,4973,0.04
7c9e07c96d144536525b1f889acee14d,CL:4030018,Kidney.kidney connecting tubule principal cell,1,4973,0.02
7c9e07c96d144536525b1f889acee14d,CL:0000097,Kidney.mast cell,1,4973,0.02
7c9e07c96d144536525b1f889acee14d,CL:0000786,Kidney.plasma cell,1,4973,0.02
b05c21f9c94ce1a22a9694cd0fe0291e,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,253,1450,17.45
b05c21f9c94ce1a22a9694cd0fe0291e,CL:1000714,Kidney.kidney cortex collecting duct principal cell,210,1450,14.48
b05c21f9c94ce1a22a9694cd0fe0291e,CL:1000768,Kidney.kidney connecting tubule epithelial cell,202,1450,13.93
b05c21f9c94ce1a22a9694cd0fe0291e,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,130,1450,8.97
b05c21f9c94ce1a22a9694cd0fe0291e,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,102,1450,7.03
