file_id_namespace	file_local_id	collection_id_namespace	collection_local_id
https://data.4dnucleome.org	f5253962-cc3f-49f8-9a11-74a6ff7df678	https://data.4dnucleome.org	2097fe73-712e-4d3b-857e-c6f2b52b1485
https://data.4dnucleome.org	6296c543-389e-4d61-bd65-63f60652c96c	https://data.4dnucleome.org	2097fe73-712e-4d3b-857e-c6f2b52b1485
https://data.4dnucleome.org	684fa82e-69fb-421a-a2f7-97835f0e1de8	https://data.4dnucleome.org	2097fe73-712e-4d3b-857e-c6f2b52b1485
https://data.4dnucleome.org	3d4c3322-f92b-4351-b481-1d6c5fb2591c	https://data.4dnucleome.org	2097fe73-712e-4d3b-857e-c6f2b52b1485
https://data.4dnucleome.org	2a3142cc-dd1f-4116-8df0-44f9ab596357	https://data.4dnucleome.org	2097fe73-712e-4d3b-857e-c6f2b52b1485
https://data.4dnucleome.org	c7e82bae-0474-4a52-803f-6ae8b6aad60b	https://data.4dnucleome.org	2097fe73-712e-4d3b-857e-c6f2b52b1485
https://data.4dnucleome.org	57315d1b-83b3-448a-8a84-2a83bd0ce511	https://data.4dnucleome.org	b69a5840-85c4-4466-90e0-353b81141872
https://data.4dnucleome.org	fde258da-32c9-4b89-8876-0cacaef60c53	https://data.4dnucleome.org	b69a5840-85c4-4466-90e0-353b81141872
https://data.4dnucleome.org	d9df9929-976d-4349-8d64-22bb850cd939	https://data.4dnucleome.org	b69a5840-85c4-4466-90e0-353b81141872
https://data.4dnucleome.org	676605d5-ffc0-4b0d-b60b-a26a0b363062	https://data.4dnucleome.org	b69a5840-85c4-4466-90e0-353b81141872
https://data.4dnucleome.org	1ddf67f3-82c0-40ad-852d-4bb50a8862e6	https://data.4dnucleome.org	b69a5840-85c4-4466-90e0-353b81141872
https://data.4dnucleome.org	b4a8616d-dade-49e8-bca6-b6435cce0619	https://data.4dnucleome.org	b69a5840-85c4-4466-90e0-353b81141872
https://data.4dnucleome.org	4caf342e-392f-4925-89a3-a06363bd123c	https://data.4dnucleome.org	b69a5840-85c4-4466-90e0-353b81141872
https://data.4dnucleome.org	cd6b2c4b-8949-4561-90dc-a284afcc3116	https://data.4dnucleome.org	4ffc4a8d-eb28-4de5-a92f-e7a0a65a09b6
https://data.4dnucleome.org	8af4c6a0-5644-45c5-afb0-d8fd995defa3	https://data.4dnucleome.org	4ffc4a8d-eb28-4de5-a92f-e7a0a65a09b6
https://data.4dnucleome.org	84126be9-baa5-4304-91ff-e9dac5abd397	https://data.4dnucleome.org	4ffc4a8d-eb28-4de5-a92f-e7a0a65a09b6
https://data.4dnucleome.org	ae246bad-5188-4b95-945e-1ea417fd2170	https://data.4dnucleome.org	4ffc4a8d-eb28-4de5-a92f-e7a0a65a09b6
https://data.4dnucleome.org	6dd76a7d-2fc1-4acb-814c-b665b028c617	https://data.4dnucleome.org	4ffc4a8d-eb28-4de5-a92f-e7a0a65a09b6
https://data.4dnucleome.org	b6a7d9ca-2577-47e3-9a01-83c062abbd31	https://data.4dnucleome.org	4ffc4a8d-eb28-4de5-a92f-e7a0a65a09b6
https://data.4dnucleome.org	6e96af79-ea1d-4cc0-b12e-2eab44d5653e	https://data.4dnucleome.org	4ffc4a8d-eb28-4de5-a92f-e7a0a65a09b6
https://data.4dnucleome.org	21831ff9-3e42-4fc9-bd79-9f96a9a2af8a	https://data.4dnucleome.org	f42bdea0-fb1f-44e4-a329-ff78da074eaf
https://data.4dnucleome.org	6ab9f4c6-e28b-496c-a055-e7cd57da956d	https://data.4dnucleome.org	f42bdea0-fb1f-44e4-a329-ff78da074eaf
https://data.4dnucleome.org	2637d8a2-dc66-418c-aa09-68bd00ce3093	https://data.4dnucleome.org	f42bdea0-fb1f-44e4-a329-ff78da074eaf
https://data.4dnucleome.org	a6568529-806d-49a8-a0f6-3d78117bc506	https://data.4dnucleome.org	f42bdea0-fb1f-44e4-a329-ff78da074eaf
https://data.4dnucleome.org	4b50cdea-4b15-4c07-bcfe-daae295259e0	https://data.4dnucleome.org	f42bdea0-fb1f-44e4-a329-ff78da074eaf
https://data.4dnucleome.org	b845b4c2-3ea7-49f6-8540-8e6be9c05c8b	https://data.4dnucleome.org	f42bdea0-fb1f-44e4-a329-ff78da074eaf
https://data.4dnucleome.org	a1db5d1b-3faa-4b72-9de1-14ab6858911c	https://data.4dnucleome.org	f42bdea0-fb1f-44e4-a329-ff78da074eaf
https://data.4dnucleome.org	81b79c59-b80e-410c-a2fe-da98295b8979	https://data.4dnucleome.org	1f8ad679-6963-4f43-b5ce-e9c22e5b2ddb
https://data.4dnucleome.org	cc96b0c5-f69a-4dd4-85d7-0bf221322a8d	https://data.4dnucleome.org	1f8ad679-6963-4f43-b5ce-e9c22e5b2ddb
https://data.4dnucleome.org	25fa180c-2aa2-4d56-ba30-de89cbfd3c04	https://data.4dnucleome.org	1f8ad679-6963-4f43-b5ce-e9c22e5b2ddb
https://data.4dnucleome.org	be98a608-85bc-4add-b552-882465095a58	https://data.4dnucleome.org	1f8ad679-6963-4f43-b5ce-e9c22e5b2ddb
https://data.4dnucleome.org	e4c82401-0533-42f0-a25e-0c0c4ccc890c	https://data.4dnucleome.org	1f8ad679-6963-4f43-b5ce-e9c22e5b2ddb
https://data.4dnucleome.org	fbef5537-657b-4614-89d9-d03da484f07d	https://data.4dnucleome.org	1f8ad679-6963-4f43-b5ce-e9c22e5b2ddb
https://data.4dnucleome.org	077502c1-a18c-492c-97b4-c34c694d7398	https://data.4dnucleome.org	1f8ad679-6963-4f43-b5ce-e9c22e5b2ddb
https://data.4dnucleome.org	db246a5d-cd48-45bb-9bb0-24259e7174a5	https://data.4dnucleome.org	d193468a-1944-43dc-ad23-b371cdbdf7f5
https://data.4dnucleome.org	a7086298-c6e2-46e7-a539-cb9b6bfe8a9c	https://data.4dnucleome.org	d193468a-1944-43dc-ad23-b371cdbdf7f5
https://data.4dnucleome.org	2d86a246-fdb3-4142-8bc0-dfd016bd8555	https://data.4dnucleome.org	d193468a-1944-43dc-ad23-b371cdbdf7f5
https://data.4dnucleome.org	f599622b-78ab-4be6-987e-b64f85480746	https://data.4dnucleome.org	d193468a-1944-43dc-ad23-b371cdbdf7f5
https://data.4dnucleome.org	5bc7af30-d59a-4e11-b7bf-6d6e42b7e7b8	https://data.4dnucleome.org	d193468a-1944-43dc-ad23-b371cdbdf7f5
https://data.4dnucleome.org	96c5ce4d-48ad-4a23-b49b-a500b8aa3ae0	https://data.4dnucleome.org	9ca76dd4-05d2-475f-ae9d-bd76e6cdccd4
https://data.4dnucleome.org	df3ed128-acd5-4fc7-9694-d88b3aa8a19b	https://data.4dnucleome.org	9ca76dd4-05d2-475f-ae9d-bd76e6cdccd4
https://data.4dnucleome.org	d8ce88c5-dfbf-4a89-b37d-6774b1bdba71	https://data.4dnucleome.org	9ca76dd4-05d2-475f-ae9d-bd76e6cdccd4
https://data.4dnucleome.org	f7af8f18-07ba-4193-91ba-1b4b0496e72d	https://data.4dnucleome.org	9ca76dd4-05d2-475f-ae9d-bd76e6cdccd4
https://data.4dnucleome.org	e41a6279-cdd0-4a37-98e5-0b62de075867	https://data.4dnucleome.org	9ca76dd4-05d2-475f-ae9d-bd76e6cdccd4
https://data.4dnucleome.org	afb0d786-92eb-443a-ad1e-5120259590a6	https://data.4dnucleome.org	8e8e9ede-6cbe-477d-9978-69ca52438836
https://data.4dnucleome.org	c97c329f-58ef-4049-89da-ea8ba81b5303	https://data.4dnucleome.org	8e8e9ede-6cbe-477d-9978-69ca52438836
https://data.4dnucleome.org	8e45eda8-b3cc-4fe6-9310-8308a5f44da2	https://data.4dnucleome.org	8e8e9ede-6cbe-477d-9978-69ca52438836
https://data.4dnucleome.org	c6c3ee77-73eb-46cb-b910-69bb1ea31b42	https://data.4dnucleome.org	8e8e9ede-6cbe-477d-9978-69ca52438836
https://data.4dnucleome.org	95809d83-d769-425d-b41d-c2dbee980f8a	https://data.4dnucleome.org	8e8e9ede-6cbe-477d-9978-69ca52438836
https://data.4dnucleome.org	6f081924-8f32-4fd1-aa45-cd37de2061a4	https://data.4dnucleome.org	b245bb61-5e5e-4a58-8275-85afd92394d6
https://data.4dnucleome.org	cb8b5453-8401-417b-90ae-cf35ce34fd60	https://data.4dnucleome.org	b245bb61-5e5e-4a58-8275-85afd92394d6
https://data.4dnucleome.org	4151be38-711c-444c-aaaf-5c114d30ae15	https://data.4dnucleome.org	b245bb61-5e5e-4a58-8275-85afd92394d6
https://data.4dnucleome.org	96ea471b-0667-413c-b111-4f8745fef1aa	https://data.4dnucleome.org	b245bb61-5e5e-4a58-8275-85afd92394d6
https://data.4dnucleome.org	b181d3e0-2168-443e-87d5-f344b93c8cf0	https://data.4dnucleome.org	b245bb61-5e5e-4a58-8275-85afd92394d6
https://data.4dnucleome.org	0c2b1f92-59eb-41ac-b14c-16ed6b53d423	https://data.4dnucleome.org	e3e6516a-d996-4880-b208-172a65080e43
https://data.4dnucleome.org	6996ffeb-282a-4b34-9c38-afb66bdf00a0	https://data.4dnucleome.org	e3e6516a-d996-4880-b208-172a65080e43
https://data.4dnucleome.org	cb5bc3d7-458a-45db-9a21-acb1c2c77bcf	https://data.4dnucleome.org	e3e6516a-d996-4880-b208-172a65080e43
https://data.4dnucleome.org	9583a669-b985-4a75-a0ad-97a4b0231afb	https://data.4dnucleome.org	e3e6516a-d996-4880-b208-172a65080e43
https://data.4dnucleome.org	21acab24-2ed3-4ef4-8b2d-b46f3a23c807	https://data.4dnucleome.org	e3e6516a-d996-4880-b208-172a65080e43
https://data.4dnucleome.org	80c45922-7441-4e4a-ac94-92277acbe2a0	https://data.4dnucleome.org	7286dc9c-1395-4aca-b2dd-312989839b38
https://data.4dnucleome.org	cf6743ea-9a70-432d-9fde-018a769e00db	https://data.4dnucleome.org	7286dc9c-1395-4aca-b2dd-312989839b38
https://data.4dnucleome.org	9d461bbc-f945-4c2a-8e4f-af501679fddd	https://data.4dnucleome.org	7286dc9c-1395-4aca-b2dd-312989839b38
https://data.4dnucleome.org	5ef1a231-2b3b-4e1f-aa73-d68bbb7f2fda	https://data.4dnucleome.org	7286dc9c-1395-4aca-b2dd-312989839b38
https://data.4dnucleome.org	1d6376ee-2a7e-4549-9c54-d9162f0429e6	https://data.4dnucleome.org	7286dc9c-1395-4aca-b2dd-312989839b38
https://data.4dnucleome.org	0febcd15-959d-4d13-8b13-ccbe815bc0b5	https://data.4dnucleome.org	71a70b81-fe49-4829-8441-33257dcb40f7
https://data.4dnucleome.org	aefa4fcd-7892-45ca-8e7f-427f6217948d	https://data.4dnucleome.org	71a70b81-fe49-4829-8441-33257dcb40f7
https://data.4dnucleome.org	da9673ef-989c-4553-84f1-83adbe816fa0	https://data.4dnucleome.org	71a70b81-fe49-4829-8441-33257dcb40f7
https://data.4dnucleome.org	3b0a5129-c87e-4c71-8899-2113d40a0542	https://data.4dnucleome.org	71a70b81-fe49-4829-8441-33257dcb40f7
https://data.4dnucleome.org	cb4d8cfe-0bc8-4beb-945c-a22f4b5d746a	https://data.4dnucleome.org	71a70b81-fe49-4829-8441-33257dcb40f7
https://data.4dnucleome.org	af465e7b-3502-4766-9075-932792b0e325	https://data.4dnucleome.org	9806f79c-6b45-4c21-a87d-52704e1bf128
https://data.4dnucleome.org	94b5768a-30c7-4d9d-ae15-3beabc50f2c9	https://data.4dnucleome.org	9806f79c-6b45-4c21-a87d-52704e1bf128
https://data.4dnucleome.org	403e78e2-cf84-4c17-b844-ca6c32277dc7	https://data.4dnucleome.org	9806f79c-6b45-4c21-a87d-52704e1bf128
https://data.4dnucleome.org	0deab2c1-f0f3-4f4d-b5a3-abcb9e075a54	https://data.4dnucleome.org	9806f79c-6b45-4c21-a87d-52704e1bf128
